,number,prime_factors,ideal,deviation,anti_slope,family_factors,identity_factor,factor_family,color_bucket
1128,54654,"[ 2, 3, 9109 ]",37.94961003347016,3047.316536677823,17.9351240155654,"[ 2, 3 ]",9109,6.0,2
1129,54762,"[ 2, 3, 9127 ]",37.974590584863854,3053.3248635282885,17.93520258984805,"[ 2, 3 ]",9127,6.0,2
1130,54798,"[ 2, 3, 9133 ]",37.98291013613997,3055.327636712047,17.935228726883835,"[ 2, 3 ]",9133,6.0,2
1131,54822,"[ 2, 3, 9137 ]",37.98845447955867,3056.662818159853,17.935246136505004,"[ 2, 3 ]",9137,6.0,2
1132,54906,"[ 2, 3, 9151 ]",38.007846948294706,3061.3359489827653,17.93530697545443,"[ 2, 3 ]",9151,6.0,2
1133,54942,"[ 2, 3, 9157 ]",38.01615195171609,3063.338717317238,17.935333004283713,"[ 2, 3 ]",9157,6.0,2
1134,54966,"[ 2, 3, 9161 ]",38.02168660539964,3064.6738955351334,17.935350341868002,"[ 2, 3 ]",9161,6.0,2
1135,55038,"[ 2, 3, 9173 ]",38.038280906079464,3068.679426968693,17.93540228291872,"[ 2, 3 ]",9173,6.0,2
1136,55086,"[ 2, 3, 9181 ]",38.04933573458897,3071.349778578196,17.935436850667227,"[ 2, 3 ]",9181,6.0,2
1137,55122,"[ 2, 3, 9187 ]",38.057622642339744,3073.35254088078,17.93546274525434,"[ 2, 3 ]",9187,6.0,2
1138,55194,"[ 2, 3, 9199 ]",38.07418563981417,3077.3580618799383,17.93551445433111,"[ 2, 3 ]",9199,6.0,2
1139,55218,"[ 2, 3, 9203 ]",38.07970343789002,3078.6932344792967,17.93553166700582,"[ 2, 3 ]",9203,6.0,2
1140,55254,"[ 2, 3, 9209 ]",38.08797713797393,3080.695992379325,17.93555746385916,"[ 2, 3 ]",9209,6.0,2
1141,55326,"[ 2, 3, 9221 ]",38.10451376314419,3084.7015045877147,17.935608977956715,"[ 2, 3 ]",9221,6.0,2
1142,55362,"[ 2, 3, 9227 ]",38.11277669602016,3086.7042588986733,17.935634695289206,"[ 2, 3 ]",9227,6.0,2
1143,55434,"[ 2, 3, 9239 ]",38.129291821777244,3090.7097639405924,17.935686050741552,"[ 2, 3 ]",9239,6.0,2
1144,55446,"[ 2, 3, 9241 ]",38.13204295218989,3091.3773476507304,17.93569459973425,"[ 2, 3 ]",9241,6.0,2
1145,55542,"[ 2, 3, 9257 ]",38.1540377184944,3096.718012572832,17.935762886545263,"[ 2, 3 ]",9257,6.0,2
1146,55662,"[ 2, 3, 9277 ]",38.1814955651982,3103.393831855066,17.935847983150698,"[ 2, 3 ]",9277,6.0,2
1147,55686,"[ 2, 3, 9281 ]",38.1869823977602,3104.728994132587,17.935864967679024,"[ 2, 3 ]",9281,6.0,2
1148,55698,"[ 2, 3, 9283 ]",38.18972522286553,3105.396575074288,17.935873455604483,"[ 2, 3 ]",9283,6.0,2
1149,55758,"[ 2, 3, 9293 ]",38.203433442292884,3108.7344778140978,17.93591585190838,"[ 2, 3 ]",9293,6.0,2
1150,55866,"[ 2, 3, 9311 ]",38.22808347608717,3114.7426944920285,17.935991983797226,"[ 2, 3 ]",9311,6.0,2
1151,55914,"[ 2, 3, 9319 ]",38.239028849714465,3117.413009616572,17.936025745551493,"[ 2, 3 ]",9319,6.0,2
1152,55938,"[ 2, 3, 9323 ]",38.24449918759529,3118.7481663958656,17.936042609251103,"[ 2, 3 ]",9323,6.0,2
1153,56022,"[ 2, 3, 9337 ]",38.263633057371564,3123.421211019124,17.93610154223192,"[ 2, 3 ]",9337,6.0,2
1154,56046,"[ 2, 3, 9341 ]",38.26909636396837,3124.7563654546557,17.93611835457298,"[ 2, 3 ]",9341,6.0,2
1155,56058,"[ 2, 3, 9343 ]",38.27182743240683,3125.423942477469,17.93612675647573,"[ 2, 3 ]",9343,6.0,2
1156,56094,"[ 2, 3, 9349 ]",38.28001829995117,3127.4266727666504,17.9361519451316,"[ 2, 3 ]",9349,6.0,2
1157,56226,"[ 2, 3, 9371 ]",38.31002153296145,3134.770007177654,17.936244085294884,"[ 2, 3 ]",9371,6.0,2
1158,56262,"[ 2, 3, 9377 ]",38.31819608170693,3136.7727320272356,17.936269155093985,"[ 2, 3 ]",9377,6.0,2
1159,56346,"[ 2, 3, 9391 ]",38.3372564772874,3141.4457521590957,17.936327552775264,"[ 2, 3 ]",9391,6.0,2
1160,56382,"[ 2, 3, 9397 ]",38.34541941940086,3143.4484731398006,17.936352538231183,"[ 2, 3 ]",9397,6.0,2
1161,56418,"[ 2, 3, 9403 ]",38.3535788875521,3145.4511929625173,17.93637749847365,"[ 2, 3 ]",9403,6.0,2
1162,56478,"[ 2, 3, 9413 ]",38.367170291251,3148.78905676375,17.93641904295956,"[ 2, 3 ]",9413,6.0,2
1163,56514,"[ 2, 3, 9419 ]",38.375320513544224,3150.7917735045153,17.936443936167024,"[ 2, 3 ]",9419,6.0,2
1164,56526,"[ 2, 3, 9421 ]",38.37803648513852,3151.459345495046,17.936452228331262,"[ 2, 3 ]",9421,6.0,2
1165,56586,"[ 2, 3, 9431 ]",38.39161058045395,3154.7972035268176,17.936493647433583,"[ 2, 3 ]",9431,6.0,2
1166,56598,"[ 2, 3, 9433 ]",38.394324247936424,3155.4647747493123,17.936501922920836,"[ 2, 3 ]",9433,6.0,2
1167,56622,"[ 2, 3, 9437 ]",38.399750432405796,3156.799916810802,17.936518465574185,"[ 2, 3 ]",9437,6.0,2
1168,56634,"[ 2, 3, 9439 ]",38.4024629496636,3157.467487649888,17.936526732743285,"[ 2, 3 ]",9439,6.0,2
1169,56766,"[ 2, 3, 9461 ]",38.432275382149015,3164.8107584607164,17.93661748913213,"[ 2, 3 ]",9461,6.0,2
1170,56778,"[ 2, 3, 9463 ]",38.43498331066826,3165.4783277702227,17.936625723163512,"[ 2, 3 ]",9463,6.0,2
1171,56802,"[ 2, 3, 9467 ]",38.44039802328322,3166.813466007761,17.936642182972452,"[ 2, 3 ]",9467,6.0,2
1172,56838,"[ 2, 3, 9473 ]",38.44851723316102,3168.8161724110537,17.93666685207357,"[ 2, 3 ]",9473,6.0,2
1173,56874,"[ 2, 3, 9479 ]",38.45663301540379,3170.8188776718016,17.936691496475564,"[ 2, 3 ]",9479,6.0,2
1174,56946,"[ 2, 3, 9491 ]",38.4728543114392,3174.824284770479,17.936740711342033,"[ 2, 3 ]",9491,6.0,2
1175,56982,"[ 2, 3, 9497 ]",38.4809598324441,3176.8269866108144,17.936765281886196,"[ 2, 3 ]",9497,6.0,2
1176,57066,"[ 2, 3, 9511 ]",38.49985944739827,3181.4999531491326,17.93682251779214,"[ 2, 3 ]",9511,6.0,2
1177,57126,"[ 2, 3, 9521 ]",38.51334782023829,3184.837782606746,17.93686331906147,"[ 2, 3 ]",9521,6.0,2
1178,57198,"[ 2, 3, 9533 ]",38.52952140652588,3188.8431738021754,17.936912191200896,"[ 2, 3 ]",9533,6.0,2
1179,57234,"[ 2, 3, 9539 ]",38.53760311025667,3190.845867703419,17.936936590796105,"[ 2, 3 ]",9539,6.0,2
1180,57282,"[ 2, 3, 9547 ]",38.54837344531111,3193.51612448177,17.93696908585219,"[ 2, 3 ]",9547,6.0,2
1181,57306,"[ 2, 3, 9551 ]",38.55375635666686,3194.851252118889,17.936985317233006,"[ 2, 3 ]",9551,6.0,2
1182,57522,"[ 2, 3, 9587 ]",38.60213506226498,3206.8673783540885,17.937130917313745,"[ 2, 3 ]",9587,6.0,2
1183,57606,"[ 2, 3, 9601 ]",38.62091629514547,3211.5403054317153,17.93718730621886,"[ 2, 3 ]",9601,6.0,2
1184,57678,"[ 2, 3, 9613 ]",38.63699996854873,3215.5456666561827,17.93723553613183,"[ 2, 3 ]",9613,6.0,2
1185,57714,"[ 2, 3, 9619 ]",38.645036786246685,3217.548345595415,17.93725961538579,"[ 2, 3 ]",9619,6.0,2
1186,57738,"[ 2, 3, 9623 ]",38.65039280818371,3218.8834642693946,17.937275655024397,"[ 2, 3 ]",9623,6.0,2
1187,57774,"[ 2, 3, 9629 ]",38.65842405886851,3220.8861413529557,17.937299694714333,"[ 2, 3 ]",9629,6.0,2
1188,57786,"[ 2, 3, 9631 ]",38.66110040101829,3221.553700133673,17.937307702678453,"[ 2, 3 ]",9631,6.0,2
1189,57858,"[ 2, 3, 9643 ]",38.677150678067505,3225.5590502260225,17.937355695269556,"[ 2, 3 ]",9643,6.0,2
1190,57894,"[ 2, 3, 9649 ]",38.68517082359092,3227.5617236078633,17.937379656146245,"[ 2, 3 ]",9649,6.0,2
1191,57966,"[ 2, 3, 9661 ]",38.7012011458746,3231.567067048625,17.937427507249623,"[ 2, 3 ]",9661,6.0,2
1192,58062,"[ 2, 3, 9677 ]",38.72255427336066,3236.90751809112,17.937491162626888,"[ 2, 3 ]",9677,6.0,2
1193,58074,"[ 2, 3, 9679 ]",38.72522175893885,3237.575073919646,17.93749910784041,"[ 2, 3 ]",9679,6.0,2
1194,58134,"[ 2, 3, 9689 ]",38.73855367783521,3240.9128512259454,17.937538794975485,"[ 2, 3 ]",9689,6.0,2
1195,58182,"[ 2, 3, 9697 ]",38.749212609737604,3243.5830708699127,17.937570498046743,"[ 2, 3 ]",9697,6.0,2
1196,58314,"[ 2, 3, 9719 ]",38.778494477007555,3250.926164825669,17.937657468491626,"[ 2, 3 ]",9719,6.0,2
1197,58326,"[ 2, 3, 9721 ]",38.781154272926386,3251.593718090975,17.937665359448243,"[ 2, 3 ]",9721,6.0,2
1198,58398,"[ 2, 3, 9733 ]",38.79710539216379,3255.599035130721,17.937712651292504,"[ 2, 3 ]",9733,6.0,2
1199,58434,"[ 2, 3, 9739 ]",38.805076035509195,3257.6016920118363,17.93773626262829,"[ 2, 3 ]",9739,6.0,2
1200,58458,"[ 2, 3, 9743 ]",38.810387979182615,3258.9367959930605,17.93775199073375,"[ 2, 3 ]",9743,6.0,2
1201,58494,"[ 2, 3, 9749 ]",38.81835316934554,3260.939451056449,17.937775563741198,"[ 2, 3 ]",9749,6.0,2
1202,58602,"[ 2, 3, 9767 ]",38.842229148611516,3266.9474097162038,17.937846145215634,"[ 2, 3 ]",9767,6.0,2
1203,58614,"[ 2, 3, 9769 ]",38.84488022387816,3267.614960074626,17.937853974894693,"[ 2, 3 ]",9769,6.0,2
1204,58686,"[ 2, 3, 9781 ]",38.860779081776926,3271.6202596939256,17.93790089974878,"[ 2, 3 ]",9781,6.0,2
1205,58722,"[ 2, 3, 9787 ]",38.86872363460621,3273.6229078782017,17.937924328022454,"[ 2, 3 ]",9787,6.0,2
1206,58746,"[ 2, 3, 9791 ]",38.874018199443995,3274.9580060664816,17.93793993424643,"[ 2, 3 ]",9791,6.0,2
1207,58818,"[ 2, 3, 9803 ]",38.88989324692557,3278.963297748975,17.93798669243381,"[ 2, 3 ]",9803,6.0,2
1208,58866,"[ 2, 3, 9811 ]",38.90046941585214,3281.633489805284,17.93801781426018,"[ 2, 3 ]",9811,6.0,2
1209,58902,"[ 2, 3, 9817 ]",38.90839777017661,3283.6361325900593,17.938041129282922,"[ 2, 3 ]",9817,6.0,2
1210,58974,"[ 2, 3, 9829 ]",38.92424479270882,3287.6414149309035,17.938087691731873,"[ 2, 3 ]",9829,6.0,2
1211,58998,"[ 2, 3, 9833 ]",38.92952426716137,3288.976508089054,17.938103192557843,"[ 2, 3 ]",9833,6.0,2
1212,59034,"[ 2, 3, 9839 ]",38.93744079493774,3290.979146931646,17.93812642509161,"[ 2, 3 ]",9839,6.0,2
1213,59106,"[ 2, 3, 9851 ]",38.95326420043645,3294.9844214001455,17.93817282294887,"[ 2, 3 ]",9851,6.0,2
1214,59142,"[ 2, 3, 9857 ]",38.96117108468902,3296.9870570282296,17.938195988342216,"[ 2, 3 ]",9857,6.0,2
1215,59154,"[ 2, 3, 9859 ]",38.963805999726624,3297.654601999909,17.93820370518041,"[ 2, 3 ]",9859,6.0,2
1216,59226,"[ 2, 3, 9871 ]",38.97960801139499,3301.659869337131,17.938249954224,"[ 2, 3 ]",9871,6.0,2
1217,59298,"[ 2, 3, 9883 ]",38.99539722143014,3305.665132407143,17.938296114349598,"[ 2, 3 ]",9883,6.0,2
1218,59322,"[ 2, 3, 9887 ]",39.00065745111273,3307.0002191503704,17.938311481346354,"[ 2, 3 ]",9887,6.0,2
1219,59406,"[ 2, 3, 9901 ]",39.01905709004499,3311.673019030015,17.93836518842067,"[ 2, 3 ]",9901,6.0,2
1220,59442,"[ 2, 3, 9907 ]",39.026937340100716,3313.6756457800334,17.938388168950514,"[ 2, 3 ]",9907,6.0,2
1221,59538,"[ 2, 3, 9923 ]",39.047935797171824,3319.015978599057,17.93844934278706,"[ 2, 3 ]",9923,6.0,2
1222,59574,"[ 2, 3, 9929 ]",39.05580439905679,3321.0186014663523,17.938472242731756,"[ 2, 3 ]",9929,6.0,2
1223,59586,"[ 2, 3, 9931 ]",39.05842656190324,3321.6861421873014,17.93847987117866,"[ 2, 3 ]",9931,6.0,2
1224,59646,"[ 2, 3, 9941 ]",39.071532098088525,3325.023844032696,17.938517976959652,"[ 2, 3 ]",9941,6.0,2
1225,59694,"[ 2, 3, 9949 ]",39.08201020045751,3327.6940034001523,17.93854841791529,"[ 2, 3 ]",9949,6.0,2
1226,59802,"[ 2, 3, 9967 ]",39.105565410700976,3333.7018551369006,17.938616768578484,"[ 2, 3 ]",9967,6.0,2
1227,59838,"[ 2, 3, 9973 ]",39.11341084483878,3335.704470281613,17.938639508717703,"[ 2, 3 ]",9973,6.0,2
1228,60042,"[ 2, 3, 10007 ]",39.15780897225192,3347.0526029907505,17.938767961504286,"[ 2, 3 ]",10007,6.0,2
1229,60054,"[ 2, 3, 10009 ]",39.16041749299189,3347.7201391643302,17.93877549602784,"[ 2, 3 ]",10009,6.0,2
1230,60222,"[ 2, 3, 10037 ]",39.196900351882526,3357.0656334506275,17.938880729626845,"[ 2, 3 ]",10037,6.0,2
1231,60234,"[ 2, 3, 10039 ]",39.199503672738444,3357.7331678909127,17.938888228523137,"[ 2, 3 ]",10039,6.0,2
1232,60366,"[ 2, 3, 10061 ]",39.228117408662854,3365.0760391362214,17.938970560527157,"[ 2, 3 ]",10061,6.0,2
1233,60402,"[ 2, 3, 10067 ]",39.23591391436525,3367.0786379714555,17.938992965245994,"[ 2, 3 ]",10067,6.0,2
1234,60414,"[ 2, 3, 10069 ]",39.23851206117378,3367.7461706870577,17.93900042878673,"[ 2, 3 ]",10069,6.0,2
1235,60474,"[ 2, 3, 10079 ]",39.25149763714944,3371.0838325457166,17.939037711302568,"[ 2, 3 ]",10079,6.0,2
1236,60546,"[ 2, 3, 10091 ]",39.26706899557631,3375.0890229985257,17.939082373065585,"[ 2, 3 ]",10091,6.0,2
1237,60558,"[ 2, 3, 10093 ]",39.269663021611635,3375.7565543405367,17.939089808515583,"[ 2, 3 ]",10093,6.0,2
1238,60594,"[ 2, 3, 10099 ]",39.2774430442068,3377.7591476814027,17.939112100871245,"[ 2, 3 ]",10099,6.0,2
1239,60618,"[ 2, 3, 10103 ]",39.28262801414185,3379.094209338047,17.9391269507916,"[ 2, 3 ]",10103,6.0,2
1240,60666,"[ 2, 3, 10111 ]",39.29299384976871,3381.7643312832565,17.939156622714588,"[ 2, 3 ]",10111,6.0,2
1241,60798,"[ 2, 3, 10133 ]",39.321471733718596,3389.107157244573,17.939238029118638,"[ 2, 3 ]",10133,6.0,2
1242,60834,"[ 2, 3, 10139 ]",39.32923127446935,3391.109743758157,17.939260182296973,"[ 2, 3 ]",10139,6.0,2
1243,60846,"[ 2, 3, 10141 ]",39.331817107756954,3391.7772723692524,17.939267562075898,"[ 2, 3 ]",10141,6.0,2
1244,60906,"[ 2, 3, 10151 ]",39.34474117700364,3395.1149137256684,17.939304426418985,"[ 2, 3 ]",10151,6.0,2
1245,60954,"[ 2, 3, 10159 ]",39.355074322464645,3397.7850247741553,17.939333876501355,"[ 2, 3 ]",10159,6.0,2
1246,60978,"[ 2, 3, 10163 ]",39.360238861000035,3399.1200796203334,17.939348587770684,"[ 2, 3 ]",10163,6.0,2
1247,61014,"[ 2, 3, 10169 ]",39.367983128560624,3401.1226610428535,17.93937063748588,"[ 2, 3 ]",10169,6.0,2
1248,61062,"[ 2, 3, 10177 ]",39.378304081516795,3403.7927680271728,17.939400005068855,"[ 2, 3 ]",10177,6.0,2
1249,61086,"[ 2, 3, 10181 ]",39.383462529793455,3405.1278208432645,17.93941467515082,"[ 2, 3 ]",10181,6.0,2
1250,61158,"[ 2, 3, 10193 ]",39.39892977243604,3409.1329765908117,17.939458630668902,"[ 2, 3 ]",10193,6.0,2
1251,61266,"[ 2, 3, 10211 ]",39.42210789118893,3415.1407026303964,17.9395244104619,"[ 2, 3 ]",10211,6.0,2
1252,61338,"[ 2, 3, 10223 ]",39.43754484152482,3419.1458482805083,17.93956816169364,"[ 2, 3 ]",10223,6.0,2
1253,61458,"[ 2, 3, 10243 ]",39.46324626940079,3425.8210820898003,17.939640899900624,"[ 2, 3 ]",10243,6.0,2
1254,61482,"[ 2, 3, 10247 ]",39.46838253943171,3427.156127513144,17.939655420546405,"[ 2, 3 ]",10247,6.0,2
1255,61518,"[ 2, 3, 10253 ]",39.47608443884459,3429.1586948129484,17.93967718468499,"[ 2, 3 ]",10253,6.0,2
1256,61554,"[ 2, 3, 10259 ]",39.483783334103435,3431.1612611113683,17.939698928654373,"[ 2, 3 ]",10259,6.0,2
1257,61602,"[ 2, 3, 10267 ]",39.49404385971304,3433.8313479532376,17.939727889291465,"[ 2, 3 ]",10267,6.0,2
1258,61626,"[ 2, 3, 10271 ]",39.499172123865435,3435.166390707955,17.939742356206352,"[ 2, 3 ]",10271,6.0,2
1259,61638,"[ 2, 3, 10273 ]",39.50173575665692,3435.8339119188854,17.939749586316783,"[ 2, 3 ]",10273,6.0,2
1260,61734,"[ 2, 3, 10289 ]",39.52223285039861,3441.1740776167994,17.939807347018654,"[ 2, 3 ]",10289,6.0,2
1261,61806,"[ 2, 3, 10301 ]",39.53759172995899,3445.17919724332,17.939850574232665,"[ 2, 3 ]",10301,6.0,2
1262,61818,"[ 2, 3, 10303 ]",39.54015038337043,3445.8467167944564,17.93985777101165,"[ 2, 3 ]",10303,6.0,2
1263,61878,"[ 2, 3, 10313 ]",39.5529386860776,3449.184312895359,17.939893721729693,"[ 2, 3 ]",10313,6.0,2
1264,61926,"[ 2, 3, 10321 ]",39.56316337743973,3451.8543877924803,17.93992244255782,"[ 2, 3 ]",10321,6.0,2
1265,61986,"[ 2, 3, 10331 ]",39.57593681434489,3455.191978938115,17.939958294025146,"[ 2, 3 ]",10331,6.0,2
1266,61998,"[ 2, 3, 10333 ]",39.57849051248486,3455.8594968374946,17.9399654577205,"[ 2, 3 ]",10333,6.0,2
1267,62022,"[ 2, 3, 10337 ]",39.58359692037464,3457.1945323067916,17.939979778521806,"[ 2, 3 ]",10337,6.0,2
1268,62058,"[ 2, 3, 10343 ]",39.591254062827055,3459.197084687609,17.94000124326663,"[ 2, 3 ]",10343,6.0,2
1269,62142,"[ 2, 3, 10357 ]",39.60910921961018,3463.8697030732037,17.94005125102326,"[ 2, 3 ]",10357,6.0,2
1270,62214,"[ 2, 3, 10369 ]",39.624400837467356,3467.874800279156,17.94009402963219,"[ 2, 3 ]",10369,6.0,2
1271,62346,"[ 2, 3, 10391 ]",39.652404856504155,3475.2174682855016,17.940172253668603,"[ 2, 3 ]",10391,6.0,2
1272,62394,"[ 2, 3, 10399 ]",39.662578335634755,3477.8875261118787,17.940200633731727,"[ 2, 3 ]",10399,6.0,2
1273,62562,"[ 2, 3, 10427 ]",39.698144477779294,3487.2327148259265,17.940299692079176,"[ 2, 3 ]",10427,6.0,2
1274,62574,"[ 2, 3, 10429 ]",39.7006824789036,3487.9002274929676,17.94030675154287,"[ 2, 3 ]",10429,6.0,2
1275,62598,"[ 2, 3, 10433 ]",39.705757507878246,3489.235252502626,17.940320864035204,"[ 2, 3 ]",10433,6.0,2
1276,62718,"[ 2, 3, 10453 ]",39.731113214190096,3495.910371071397,17.94039129806944,"[ 2, 3 ]",10453,6.0,2
1277,62742,"[ 2, 3, 10457 ]",39.73618047352689,3497.2453934911755,17.94040535924958,"[ 2, 3 ]",10457,6.0,2
1278,62754,"[ 2, 3, 10459 ]",39.738713618624985,3497.912904539542,17.940412386643118,"[ 2, 3 ]",10459,6.0,2
1279,62778,"[ 2, 3, 10463 ]",39.743778940195234,3499.2479263133987,17.940426435042344,"[ 2, 3 ]",10463,6.0,2
1280,62862,"[ 2, 3, 10477 ]",39.761497405911,3503.9204991353035,17.940475537476683,"[ 2, 3 ]",10477,6.0,2
1281,62922,"[ 2, 3, 10487 ]",39.77414379123176,3507.2580479304106,17.94051054701535,"[ 2, 3 ]",10487,6.0,2
1282,62994,"[ 2, 3, 10499 ]",39.78930884609602,3511.2631029486984,17.94055248867529,"[ 2, 3 ]",10499,6.0,2
1283,63006,"[ 2, 3, 10501 ]",39.791835231629086,3511.930611743877,17.940559471564807,"[ 2, 3 ]",10501,6.0,2
1284,63078,"[ 2, 3, 10513 ]",39.8069868124295,3515.9356622708096,17.94060132467279,"[ 2, 3 ]",10513,6.0,2
1285,63174,"[ 2, 3, 10529 ]",39.82717099554274,3521.275723665181,17.94065701115965,"[ 2, 3 ]",10529,6.0,2
1286,63186,"[ 2, 3, 10531 ]",39.82969258034137,3521.943230860114,17.940663962538938,"[ 2, 3 ]",10531,6.0,2
1287,63354,"[ 2, 3, 10559 ]",39.864961293378656,3531.288320431126,17.940761062598614,"[ 2, 3 ]",10559,6.0,2
1288,63402,"[ 2, 3, 10567 ]",39.87502661463159,3533.9583422048777,17.940788730532333,"[ 2, 3 ]",10567,6.0,2
1289,63534,"[ 2, 3, 10589 ]",39.90268007952136,3541.3008933598408,17.94086464641573,"[ 2, 3 ]",10589,6.0,2
1290,63582,"[ 2, 3, 10597 ]",39.91272638806973,3543.9709087960237,17.940892190224105,"[ 2, 3 ]",10597,6.0,2
1291,63606,"[ 2, 3, 10601 ]",39.91774764635678,3545.3059158821184,17.940905949768794,"[ 2, 3 ]",10601,6.0,2
1292,63642,"[ 2, 3, 10607 ]",39.92527716603859,3547.3084257220125,17.94092657365885,"[ 2, 3 ]",10607,6.0,2
1293,63678,"[ 2, 3, 10613 ]",39.93280384680245,3549.3109346156,17.940947179060405,"[ 2, 3 ]",10613,6.0,2
1294,63762,"[ 2, 3, 10627 ]",39.95035507669721,3553.983451692233,17.940995186581315,"[ 2, 3 ]",10627,6.0,2
1295,63786,"[ 2, 3, 10631 ]",39.95536688231061,3555.3184556274373,17.94100888460163,"[ 2, 3 ]",10631,6.0,2
1296,63834,"[ 2, 3, 10639 ]",39.96538672333308,3557.9884622411105,17.941036256141246,"[ 2, 3 ]",10639,6.0,2
1297,63906,"[ 2, 3, 10651 ]",39.980407071162105,3561.993469023721,17.941077252316102,"[ 2, 3 ]",10651,6.0,2
1298,63942,"[ 2, 3, 10657 ]",39.987913014654175,3563.9959710048847,17.94109772295036,"[ 2, 3 ]",10657,6.0,2
1299,63978,"[ 2, 3, 10663 ]",39.99541614139273,3565.9984720471307,17.941118175317722,"[ 2, 3 ]",10663,6.0,2
1300,64002,"[ 2, 3, 10667 ]",40.00041666232646,3567.333472220776,17.941131800094023,"[ 2, 3 ]",10667,6.0,2
1301,64122,"[ 2, 3, 10687 ]",40.025400533574825,3574.0084668445247,17.941199802644288,"[ 2, 3 ]",10687,6.0,2
1302,64146,"[ 2, 3, 10691 ]",40.0303935665951,3575.3434645221987,17.941213378942415,"[ 2, 3 ]",10691,6.0,2
1303,64254,"[ 2, 3, 10709 ]",40.05284681626903,3581.3509489387566,17.941274372744747,"[ 2, 3 ]",10709,6.0,2
1304,64266,"[ 2, 3, 10711 ]",40.05534006827935,3582.018446689426,17.94128113979869,"[ 2, 3 ]",10711,6.0,2
1305,64338,"[ 2, 3, 10723 ]",40.070293066427354,3586.0234310221426,17.94132170008198,"[ 2, 3 ]",10723,6.0,2
1306,64374,"[ 2, 3, 10729 ]",40.07776538232391,3588.025921794108,17.941341953240766,"[ 2, 3 ]",10729,6.0,2
1307,64398,"[ 2, 3, 10733 ]",40.08274537869492,3589.3609151262317,17.941355445370483,"[ 2, 3 ]",10733,6.0,2
1308,64434,"[ 2, 3, 10739 ]",40.090213053833466,3591.3634043512775,17.941375668619916,"[ 2, 3 ]",10739,6.0,2
1309,64518,"[ 2, 3, 10753 ]",40.107626818635524,3596.035875606212,17.941422786590998,"[ 2, 3 ]",10753,6.0,2
1310,64626,"[ 2, 3, 10771 ]",40.12999374965064,3602.043331249883,17.941483224071945,"[ 2, 3 ]",10771,6.0,2
1311,64686,"[ 2, 3, 10781 ]",40.14240905649404,3605.3808030188316,17.94151673128053,"[ 2, 3 ]",10781,6.0,2
1312,64734,"[ 2, 3, 10789 ]",40.15233577546849,3608.050778591823,17.941543501575904,"[ 2, 3 ]",10789,6.0,2
1313,64794,"[ 2, 3, 10799 ]",40.16473727601784,3611.388245758673,17.94157692020405,"[ 2, 3 ]",10799,6.0,2
1314,64986,"[ 2, 3, 10831 ]",40.204370703713714,3622.0681235679044,17.94168353078511,"[ 2, 3 ]",10831,6.0,2
1315,65022,"[ 2, 3, 10837 ]",40.21179327762993,3624.07059775921,17.941703464663075,"[ 2, 3 ]",10837,6.0,2
1316,65082,"[ 2, 3, 10847 ]",40.22415814827105,3627.408052716091,17.941736648918948,"[ 2, 3 ]",10847,6.0,2
1317,65118,"[ 2, 3, 10853 ]",40.23157342323824,3629.410524474413,17.941756536188464,"[ 2, 3 ]",10853,6.0,2
1318,65154,"[ 2, 3, 10859 ]",40.23898596572256,3631.412995321907,17.94177640602523,"[ 2, 3 ]",10859,6.0,2
1319,65166,"[ 2, 3, 10861 ]",40.24145620643387,3632.080485402145,17.94178302543447,"[ 2, 3 ]",10861,6.0,2
1320,65202,"[ 2, 3, 10867 ]",40.24886510952062,3634.082955036507,17.941802872065974,"[ 2, 3 ]",10867,6.0,2
1321,65298,"[ 2, 3, 10883 ]",40.268608861092964,3639.422869620364,17.94185571153796,"[ 2, 3 ]",10883,6.0,2
1322,65334,"[ 2, 3, 10889 ]",40.27600777882697,3641.425335926276,17.94187549458044,"[ 2, 3 ]",10889,6.0,2
1323,65346,"[ 2, 3, 10891 ]",40.278473480738846,3642.09282449358,17.941882085085552,"[ 2, 3 ]",10891,6.0,2
1324,65418,"[ 2, 3, 10903 ]",40.293261356681775,3646.097753785561,17.94192158783449,"[ 2, 3 ]",10903,6.0,2
1325,65454,"[ 2, 3, 10909 ]",40.30065122596378,3648.1002170753213,17.941941313354164,"[ 2, 3 ]",10909,6.0,2
1326,65622,"[ 2, 3, 10937 ]",40.33510150176321,3657.445033833921,17.942033138693997,"[ 2, 3 ]",10937,6.0,2
1327,65634,"[ 2, 3, 10939 ]",40.33755998477919,3658.112519994927,17.942039683375025,"[ 2, 3 ]",10939,6.0,2
1328,65694,"[ 2, 3, 10949 ]",40.349847907062646,3661.449949302354,17.942072378325754,"[ 2, 3 ]",10949,6.0,2
1329,65742,"[ 2, 3, 10957 ]",40.35967285900342,3664.1198909530012,17.942098500194316,"[ 2, 3 ]",10957,6.0,2
1330,65838,"[ 2, 3, 10973 ]",40.37930842526418,3669.459769475088,17.942150653260345,"[ 2, 3 ]",10973,6.0,2
1331,65874,"[ 2, 3, 10979 ]",40.386666841541015,3671.4622222805137,17.942170179564762,"[ 2, 3 ]",10979,6.0,2
1332,65922,"[ 2, 3, 10987 ]",40.39647389412659,3674.1321579647088,17.94219618831501,"[ 2, 3 ]",10987,6.0,2
1333,65958,"[ 2, 3, 10993 ]",40.40382605988983,3676.13460868663,17.942215675166683,"[ 2, 3 ]",10993,6.0,2
