,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,div_family,color_bucket
945,14954,"[ 2, 7477 ]",3739.5,3737.5,4.001070234113712374581939799,[ 2 ],7477,2.0,9
946,14962,"[ 2, 7481 ]",3741.5,3739.5,4.001069661719481214066051611,[ 2 ],7481,2.0,9
947,14974,"[ 2, 7487 ]",3744.5,3742.5,4.001068804275217100868403474,[ 2 ],7487,2.0,9
948,14978,"[ 2, 7489 ]",3745.5,3743.5,4.001068518765860825430746627,[ 2 ],7489,2.0,9
949,14998,"[ 2, 7499 ]",3750.5,3748.5,4.001067093504068293984260371,[ 2 ],7499,2.0,9
950,15014,"[ 2, 7507 ]",3754.5,3752.5,4.001065956029313790806129247,[ 2 ],7507,2.0,9
951,15034,"[ 2, 7517 ]",3759.5,3757.5,4.001064537591483699268130406,[ 2 ],7517,2.0,9
952,15046,"[ 2, 7523 ]",3762.5,3760.5,4.001063688339316580241989097,[ 2 ],7523,2.0,9
953,15058,"[ 2, 7529 ]",3765.5,3763.5,4.001062840441078783047694965,[ 2 ],7529,2.0,9
954,15074,"[ 2, 7537 ]",3769.5,3767.5,4.001061712010617120106171201,[ 2 ],7537,2.0,9
955,15082,"[ 2, 7541 ]",3771.5,3769.5,4.001061148693460671176548614,[ 2 ],7541,2.0,9
956,15094,"[ 2, 7547 ]",3774.5,3772.5,4.001060304837640821736249172,[ 2 ],7547,2.0,9
957,15098,"[ 2, 7549 ]",3775.5,3773.5,4.001060023850536637074334173,[ 2 ],7549,2.0,9
958,15118,"[ 2, 7559 ]",3780.5,3778.5,4.001058621145957390498875215,[ 2 ],7559,2.0,9
959,15122,"[ 2, 7561 ]",3781.5,3779.5,4.001058341050403492525466332,[ 2 ],7561,2.0,9
960,15146,"[ 2, 7573 ]",3787.5,3785.5,4.001056663584731211200633998,[ 2 ],7573,2.0,9
961,15154,"[ 2, 7577 ]",3789.5,3787.5,4.001056105610561056105610561,[ 2 ],7577,2.0,9
962,15166,"[ 2, 7583 ]",3792.5,3790.5,4.001055269753330695158950007,[ 2 ],7583,2.0,9
963,15178,"[ 2, 7589 ]",3795.5,3793.5,4.001054435218136285751944115,[ 2 ],7589,2.0,9
964,15182,"[ 2, 7591 ]",3796.5,3794.5,4.001054157332981947555672684,[ 2 ],7591,2.0,9
965,15206,"[ 2, 7603 ]",3802.5,3800.5,4.001052493093014077095119063,[ 2 ],7603,2.0,9
966,15214,"[ 2, 7607 ]",3804.5,3802.5,4.001051939513477975016436555,[ 2 ],7607,2.0,9
967,15242,"[ 2, 7621 ]",3811.5,3809.5,4.001050006562541015881349258,[ 2 ],7621,2.0,9
968,15278,"[ 2, 7639 ]",3820.5,3818.5,4.001047531753306272096372921,[ 2 ],7639,2.0,9
969,15286,"[ 2, 7643 ]",3822.5,3820.5,4.001046983379138856170658291,[ 2 ],7643,2.0,9
970,15298,"[ 2, 7649 ]",3825.5,3823.5,4.001046161893553027330979469,[ 2 ],7649,2.0,9
971,15338,"[ 2, 7669 ]",3835.5,3833.5,4.001043432894221990348245728,[ 2 ],7669,2.0,9
972,15346,"[ 2, 7673 ]",3837.5,3835.5,4.001042888801981488723764829,[ 2 ],7673,2.0,9
973,15362,"[ 2, 7681 ]",3841.5,3839.5,4.001041802318010157572600599,[ 2 ],7681,2.0,9
974,15374,"[ 2, 7687 ]",3844.5,3842.5,4.001040988939492517891997398,[ 2 ],7687,2.0,9
975,15382,"[ 2, 7691 ]",3846.5,3844.5,4.001040447392378722850825855,[ 2 ],7691,2.0,9
976,15398,"[ 2, 7699 ]",3850.5,3848.5,4.001039365986748083668961933,[ 2 ],7699,2.0,9
977,15406,"[ 2, 7703 ]",3852.5,3850.5,4.001038826126477080898584599,[ 2 ],7703,2.0,9
978,15434,"[ 2, 7717 ]",3859.5,3857.5,4.001036941023979261179520415,[ 2 ],7717,2.0,9
979,15446,"[ 2, 7723 ]",3862.5,3860.5,4.001036135215645641756249191,[ 2 ],7723,2.0,9
980,15454,"[ 2, 7727 ]",3864.5,3862.5,4.001035598705501618122977346,[ 2 ],7727,2.0,9
981,15482,"[ 2, 7741 ]",3871.5,3869.5,4.001033725287504845587285179,[ 2 ],7741,2.0,9
982,15506,"[ 2, 7753 ]",3877.5,3875.5,4.001032124887111340472197136,[ 2 ],7753,2.0,9
983,15514,"[ 2, 7757 ]",3879.5,3877.5,4.001031592520954223081882656,[ 2 ],7757,2.0,9
984,15518,"[ 2, 7759 ]",3880.5,3878.5,4.001031326543766920201108676,[ 2 ],7759,2.0,9
985,15578,"[ 2, 7789 ]",3895.5,3893.5,4.001027353281109541543598305,[ 2 ],7789,2.0,9
986,15586,"[ 2, 7793 ]",3897.5,3895.5,4.001026825824669490437684508,[ 2 ],7793,2.0,9
987,15634,"[ 2, 7817 ]",3909.5,3907.5,4.001023672424824056301983365,[ 2 ],7817,2.0,9
988,15646,"[ 2, 7823 ]",3912.5,3910.5,4.001022887098836465925073520,[ 2 ],7823,2.0,9
989,15658,"[ 2, 7829 ]",3915.5,3913.5,4.001022102976874920148204932,[ 2 ],7829,2.0,9
990,15682,"[ 2, 7841 ]",3921.5,3919.5,4.001020538333971169792065314,[ 2 ],7841,2.0,9
991,15706,"[ 2, 7853 ]",3927.5,3925.5,4.001018978474079735065596739,[ 2 ],7853,2.0,9
992,15734,"[ 2, 7867 ]",3934.5,3932.5,4.001017164653528289891926256,[ 2 ],7867,2.0,9
993,15746,"[ 2, 7873 ]",3937.5,3935.5,4.001016389277093126667513658,[ 2 ],7873,2.0,9
994,15754,"[ 2, 7877 ]",3939.5,3937.5,4.001015873015873015873015873,[ 2 ],7877,2.0,9
995,15758,"[ 2, 7879 ]",3940.5,3938.5,4.001015615081883965976894757,[ 2 ],7879,2.0,9
996,15766,"[ 2, 7883 ]",3942.5,3940.5,4.001015099606648902423550311,[ 2 ],7883,2.0,9
997,15802,"[ 2, 7901 ]",3951.5,3949.5,4.001012786428661855931130523,[ 2 ],7901,2.0,9
998,15814,"[ 2, 7907 ]",3954.5,3952.5,4.001012017710309930423782416,[ 2 ],7907,2.0,9
999,15838,"[ 2, 7919 ]",3960.5,3958.5,4.001010483769104458759631173,[ 2 ],7919,2.0,9
1000,15854,"[ 2, 7927 ]",3964.5,3962.5,4.001009463722397476340694006,[ 2 ],7927,2.0,9
1001,15866,"[ 2, 7933 ]",3967.5,3965.5,4.001008700037826251418484428,[ 2 ],7933,2.0,9
1002,15874,"[ 2, 7937 ]",3969.5,3967.5,4.001008191556395715185885318,[ 2 ],7937,2.0,9
1003,15898,"[ 2, 7949 ]",3975.5,3973.5,4.001006669183339625015729206,[ 2 ],7949,2.0,9
1004,15902,"[ 2, 7951 ]",3976.5,3974.5,4.001006415901371241665618317,[ 2 ],7951,2.0,9
1005,15926,"[ 2, 7963 ]",3982.5,3980.5,4.001004898882049993719381987,[ 2 ],7963,2.0,9
1006,15986,"[ 2, 7993 ]",3997.5,3995.5,4.001001126267050431735702665,[ 2 ],7993,2.0,9
1007,16018,"[ 2, 8009 ]",4005.5,4003.5,4.000999125764955663794180092,[ 2 ],8009,2.0,9
1008,16022,"[ 2, 8011 ]",4006.5,4004.5,4.000998876264202771881633163,[ 2 ],8011,2.0,9
1009,16034,"[ 2, 8017 ]",4009.5,4007.5,4.000998128509045539613225203,[ 2 ],8017,2.0,9
1010,16078,"[ 2, 8039 ]",4020.5,4018.5,4.000995396292148811745676247,[ 2 ],8039,2.0,9
1011,16106,"[ 2, 8053 ]",4027.5,4025.5,4.000993665383182213389641038,[ 2 ],8053,2.0,9
1012,16118,"[ 2, 8059 ]",4030.5,4028.5,4.000992925406478838277274420,[ 2 ],8059,2.0,9
1013,16138,"[ 2, 8069 ]",4035.5,4033.5,4.000991694558076112557332342,[ 2 ],8069,2.0,9
1014,16162,"[ 2, 8081 ]",4041.5,4039.5,4.000990221562074514172546107,[ 2 ],8081,2.0,9
1015,16174,"[ 2, 8087 ]",4044.5,4042.5,4.000989486703772418058132344,[ 2 ],8087,2.0,9
1016,16178,"[ 2, 8089 ]",4045.5,4043.5,4.000989241993322616545072338,[ 2 ],8089,2.0,9
1017,16186,"[ 2, 8093 ]",4047.5,4045.5,4.000988752935360276850821901,[ 2 ],8093,2.0,9
1018,16202,"[ 2, 8101 ]",4051.5,4049.5,4.000987776268675145079639462,[ 2 ],8101,2.0,9
1019,16222,"[ 2, 8111 ]",4056.5,4054.5,4.000986558145270686891108645,[ 2 ],8111,2.0,9
1020,16234,"[ 2, 8117 ]",4059.5,4057.5,4.000985828712261244608749230,[ 2 ],8117,2.0,9
1021,16246,"[ 2, 8123 ]",4062.5,4060.5,4.000985100357098879448343800,[ 2 ],8123,2.0,9
1022,16294,"[ 2, 8147 ]",4074.5,4072.5,4.000982197667280540208717004,[ 2 ],8147,2.0,9
1023,16322,"[ 2, 8161 ]",4081.5,4079.5,4.000980512317685990930261061,[ 2 ],8161,2.0,9
1024,16334,"[ 2, 8167 ]",4084.5,4082.5,4.000979791794243723208818126,[ 2 ],8167,2.0,9
1025,16342,"[ 2, 8171 ]",4086.5,4084.5,4.000979312033296609132084710,[ 2 ],8171,2.0,9
1026,16358,"[ 2, 8179 ]",4090.5,4088.5,4.000978353919530390118625413,[ 2 ],8179,2.0,9
1027,16382,"[ 2, 8191 ]",4096.5,4094.5,4.000976920258883868604225180,[ 2 ],8191,2.0,9
1028,16418,"[ 2, 8209 ]",4105.5,4103.5,4.000974777628853417814061167,[ 2 ],8209,2.0,9
1029,16438,"[ 2, 8219 ]",4110.5,4108.5,4.000973591335037118169648290,[ 2 ],8219,2.0,9
1030,16442,"[ 2, 8221 ]",4111.5,4109.5,4.000973354422679158048424383,[ 2 ],8221,2.0,9
1031,16462,"[ 2, 8231 ]",4116.5,4114.5,4.000972171588285332361161745,[ 2 ],8231,2.0,9
1032,16466,"[ 2, 8233 ]",4117.5,4115.5,4.000971935366298141173611955,[ 2 ],8233,2.0,9
1033,16474,"[ 2, 8237 ]",4119.5,4117.5,4.000971463266545233758348512,[ 2 ],8237,2.0,9
1034,16486,"[ 2, 8243 ]",4122.5,4120.5,4.000970755976216478582696275,[ 2 ],8243,2.0,9
1035,16526,"[ 2, 8263 ]",4132.5,4130.5,4.000968405762014283984989711,[ 2 ],8263,2.0,9
1036,16538,"[ 2, 8269 ]",4135.5,4133.5,4.000967702915205032055159066,[ 2 ],8269,2.0,9
1037,16546,"[ 2, 8273 ]",4137.5,4135.5,4.000967234917180510216418813,[ 2 ],8273,2.0,9
1038,16574,"[ 2, 8287 ]",4144.5,4142.5,4.000965600482800241400120700,[ 2 ],8287,2.0,9
1039,16582,"[ 2, 8291 ]",4146.5,4144.5,4.000965134515623114971649174,[ 2 ],8291,2.0,9
1040,16586,"[ 2, 8293 ]",4147.5,4145.5,4.000964901700639247376673501,[ 2 ],8293,2.0,9
1041,16594,"[ 2, 8297 ]",4149.5,4147.5,4.000964436407474382157926462,[ 2 ],8297,2.0,9
1042,16622,"[ 2, 8311 ]",4156.5,4154.5,4.000962811409315200385124564,[ 2 ],8311,2.0,9
1043,16634,"[ 2, 8317 ]",4159.5,4157.5,4.000962116656644618159951894,[ 2 ],8317,2.0,9
1044,16658,"[ 2, 8329 ]",4165.5,4163.5,4.000960730154917737480485169,[ 2 ],8329,2.0,9
1045,16706,"[ 2, 8353 ]",4177.5,4175.5,4.000957969105496347742785295,[ 2 ],8353,2.0,9
1046,16726,"[ 2, 8363 ]",4182.5,4180.5,4.000956823346489654347566081,[ 2 ],8363,2.0,9
1047,16738,"[ 2, 8369 ]",4185.5,4183.5,4.000956137205689016373849647,[ 2 ],8369,2.0,9
1048,16754,"[ 2, 8377 ]",4189.5,4187.5,4.000955223880597014925373134,[ 2 ],8377,2.0,9
1049,16774,"[ 2, 8387 ]",4194.5,4192.5,4.000954084675014907573047108,[ 2 ],8387,2.0,9
1050,16778,"[ 2, 8389 ]",4195.5,4193.5,4.000953857159890306426612615,[ 2 ],8389,2.0,9
1051,16838,"[ 2, 8419 ]",4210.5,4208.5,4.000950457407627420696210051,[ 2 ],8419,2.0,9
1052,16846,"[ 2, 8423 ]",4212.5,4210.5,4.000950005937537109606935043,[ 2 ],8423,2.0,9
1053,16858,"[ 2, 8429 ]",4215.5,4213.5,4.000949329536015189272576243,[ 2 ],8429,2.0,9
1054,16862,"[ 2, 8431 ]",4216.5,4214.5,4.000949104282833076284256733,[ 2 ],8431,2.0,9
1055,16886,"[ 2, 8443 ]",4222.5,4220.5,4.000947755005331121904987561,[ 2 ],8443,2.0,9
1056,16894,"[ 2, 8447 ]",4224.5,4222.5,4.000947306098283007696862049,[ 2 ],8447,2.0,9
1057,16922,"[ 2, 8461 ]",4231.5,4229.5,4.000945738266934625842298144,[ 2 ],8461,2.0,9
1058,16934,"[ 2, 8467 ]",4234.5,4232.5,4.000945067926757235676314235,[ 2 ],8467,2.0,9
1059,17002,"[ 2, 8501 ]",4251.5,4249.5,4.000941287210260030591834333,[ 2 ],8501,2.0,9
1060,17026,"[ 2, 8513 ]",4257.5,4255.5,4.000939960051697802843379156,[ 2 ],8513,2.0,9
1061,17042,"[ 2, 8521 ]",4261.5,4259.5,4.000939077356497241460265289,[ 2 ],8521,2.0,9
1062,17054,"[ 2, 8527 ]",4264.5,4262.5,4.000938416422287390029325513,[ 2 ],8527,2.0,9
1063,17074,"[ 2, 8537 ]",4269.5,4267.5,4.000937316930287053309900410,[ 2 ],8537,2.0,9
1064,17078,"[ 2, 8539 ]",4270.5,4268.5,4.000937097340986294951388075,[ 2 ],8539,2.0,9
1065,17086,"[ 2, 8543 ]",4272.5,4270.5,4.000936658470905046247512001,[ 2 ],8543,2.0,9
1066,17126,"[ 2, 8563 ]",4282.5,4280.5,4.000934470272164466767900946,[ 2 ],8563,2.0,9
1067,17146,"[ 2, 8573 ]",4287.5,4285.5,4.000933380002333450005833625,[ 2 ],8573,2.0,9
1068,17162,"[ 2, 8581 ]",4291.5,4289.5,4.000932509616505420212145938,[ 2 ],8581,2.0,9
1069,17194,"[ 2, 8597 ]",4299.5,4297.5,4.000930773705642815590459570,[ 2 ],8597,2.0,9
1070,17198,"[ 2, 8599 ]",4300.5,4298.5,4.000930557171106199837152495,[ 2 ],8599,2.0,9
1071,17218,"[ 2, 8609 ]",4305.5,4303.5,4.000929476007900546067154642,[ 2 ],8609,2.0,9
1072,17246,"[ 2, 8623 ]",4312.5,4310.5,4.000927966593202644704790628,[ 2 ],8623,2.0,9
1073,17254,"[ 2, 8627 ]",4314.5,4312.5,4.000927536231884057971014493,[ 2 ],8627,2.0,9
1074,17258,"[ 2, 8629 ]",4315.5,4313.5,4.000927321200880955140836907,[ 2 ],8629,2.0,9
1075,17282,"[ 2, 8641 ]",4321.5,4319.5,4.000926033105683528186132654,[ 2 ],8641,2.0,9
1076,17294,"[ 2, 8647 ]",4324.5,4322.5,4.000925390399074609600925390,[ 2 ],8647,2.0,9
1077,17326,"[ 2, 8663 ]",4332.5,4330.5,4.000923680868260016164415195,[ 2 ],8663,2.0,9
1078,17338,"[ 2, 8669 ]",4335.5,4333.5,4.000923041421483789085035191,[ 2 ],8669,2.0,9
1079,17354,"[ 2, 8677 ]",4339.5,4337.5,4.000922190201729106628242075,[ 2 ],8677,2.0,9
1080,17362,"[ 2, 8681 ]",4341.5,4339.5,4.000921765180320313400161309,[ 2 ],8681,2.0,9
1081,17378,"[ 2, 8689 ]",4345.5,4343.5,4.000920916311730171520663060,[ 2 ],8689,2.0,9
1082,17386,"[ 2, 8693 ]",4347.5,4345.5,4.000920492463467955356115522,[ 2 ],8693,2.0,9
1083,17398,"[ 2, 8699 ]",4350.5,4348.5,4.000919857422099574565942279,[ 2 ],8699,2.0,9
1084,17414,"[ 2, 8707 ]",4354.5,4352.5,4.000919012062033314187248708,[ 2 ],8707,2.0,9
1085,17426,"[ 2, 8713 ]",4357.5,4355.5,4.000918379060957410171048100,[ 2 ],8713,2.0,9
1086,17438,"[ 2, 8719 ]",4360.5,4358.5,4.000917746931283698520133073,[ 2 ],8719,2.0,9
1087,17462,"[ 2, 8731 ]",4366.5,4364.5,4.000916485278955206781991064,[ 2 ],8731,2.0,9
1088,17474,"[ 2, 8737 ]",4369.5,4367.5,4.000915855752718946765884373,[ 2 ],8737,2.0,9
1089,17482,"[ 2, 8741 ]",4371.5,4369.5,4.000915436548804211008124499,[ 2 ],8741,2.0,9
1090,17494,"[ 2, 8747 ]",4374.5,4372.5,4.000914808461978273299028016,[ 2 ],8747,2.0,9
1091,17506,"[ 2, 8753 ]",4377.5,4375.5,4.000914181236430122271740373,[ 2 ],8753,2.0,9
1092,17522,"[ 2, 8761 ]",4381.5,4379.5,4.000913346272405525744948053,[ 2 ],8761,2.0,9
1093,17558,"[ 2, 8779 ]",4390.5,4388.5,4.000911473168508602028027800,[ 2 ],8779,2.0,9
1094,17566,"[ 2, 8783 ]",4392.5,4390.5,4.000911057966063090764149869,[ 2 ],8783,2.0,9
1095,17606,"[ 2, 8803 ]",4402.5,4400.5,4.000908987615043745028973980,[ 2 ],8803,2.0,9
1096,17614,"[ 2, 8807 ]",4404.5,4402.5,4.000908574673480976717773992,[ 2 ],8807,2.0,9
1097,17638,"[ 2, 8819 ]",4410.5,4408.5,4.000907338096858341839627991,[ 2 ],8819,2.0,9
1098,17642,"[ 2, 8821 ]",4411.5,4409.5,4.000907132327928336546093661,[ 2 ],8821,2.0,9
1099,17662,"[ 2, 8831 ]",4416.5,4414.5,4.000906104881640049835768490,[ 2 ],8831,2.0,9
1100,17674,"[ 2, 8837 ]",4419.5,4417.5,4.000905489530277306168647425,[ 2 ],8837,2.0,9
1101,17678,"[ 2, 8839 ]",4420.5,4418.5,4.000905284598845762136471653,[ 2 ],8839,2.0,9
1102,17698,"[ 2, 8849 ]",4425.5,4423.5,4.000904261331524810670283712,[ 2 ],8849,2.0,9
1103,17722,"[ 2, 8861 ]",4431.5,4429.5,4.000903036460097076419460436,[ 2 ],8861,2.0,9
1104,17726,"[ 2, 8863 ]",4432.5,4430.5,4.000902832637399842004288455,[ 2 ],8863,2.0,9
1105,17734,"[ 2, 8867 ]",4434.5,4432.5,4.000902425267907501410039481,[ 2 ],8867,2.0,9
1106,17774,"[ 2, 8887 ]",4444.5,4442.5,4.000900393922341024198086663,[ 2 ],8887,2.0,9
1107,17786,"[ 2, 8893 ]",4447.5,4445.5,4.000899786300753571026881116,[ 2 ],8893,2.0,9
1108,17846,"[ 2, 8923 ]",4462.5,4460.5,4.000896760452864028696334492,[ 2 ],8923,2.0,9
1109,17858,"[ 2, 8929 ]",4465.5,4463.5,4.000896157723759381651170606,[ 2 ],8929,2.0,9
1110,17866,"[ 2, 8933 ]",4467.5,4465.5,4.000895756354271638114432874,[ 2 ],8933,2.0,9
1111,17882,"[ 2, 8941 ]",4471.5,4469.5,4.000894954692918670992281016,[ 2 ],8941,2.0,9
1112,17902,"[ 2, 8951 ]",4476.5,4474.5,4.000893954631802436026371662,[ 2 ],8951,2.0,9
1113,17926,"[ 2, 8963 ]",4482.5,4480.5,4.000892757504742774243945988,[ 2 ],8963,2.0,9
1114,17938,"[ 2, 8969 ]",4485.5,4483.5,4.000892160142745622839299654,[ 2 ],8969,2.0,9
1115,17942,"[ 2, 8971 ]",4486.5,4484.5,4.000891961199687813580109265,[ 2 ],8971,2.0,9
1116,17998,"[ 2, 8999 ]",4500.5,4498.5,4.000889185283983550072246304,[ 2 ],8999,2.0,9
1117,18002,"[ 2, 9001 ]",4501.5,4499.5,4.000888987665296144016001778,[ 2 ],9001,2.0,9
1118,18014,"[ 2, 9007 ]",4504.5,4502.5,4.000888395335924486396446419,[ 2 ],9007,2.0,9
1119,18022,"[ 2, 9011 ]",4506.5,4504.5,4.000888000888000888000888001,[ 2 ],9011,2.0,9
1120,18026,"[ 2, 9013 ]",4507.5,4505.5,4.000887803795361225169237598,[ 2 ],9013,2.0,10
1121,18058,"[ 2, 9029 ]",4515.5,4513.5,4.000886230198294006868284037,[ 2 ],9029,2.0,10
1122,18082,"[ 2, 9041 ]",4521.5,4519.5,4.000885053656377917911273371,[ 2 ],9041,2.0,10
1123,18086,"[ 2, 9043 ]",4522.5,4520.5,4.000884857869704678685986063,[ 2 ],9043,2.0,10
1124,18098,"[ 2, 9049 ]",4525.5,4523.5,4.000884271029070410080689731,[ 2 ],9049,2.0,10
1125,18118,"[ 2, 9059 ]",4530.5,4528.5,4.000883294689190681241029038,[ 2 ],9059,2.0,10
1126,18134,"[ 2, 9067 ]",4534.5,4532.5,4.000882515168229453943739658,[ 2 ],9067,2.0,10
1127,18182,"[ 2, 9091 ]",4546.5,4544.5,4.000880184838816151391792276,[ 2 ],9091,2.0,10
1128,18206,"[ 2, 9103 ]",4552.5,4550.5,4.000879024283045819140753763,[ 2 ],9103,2.0,10
1129,18218,"[ 2, 9109 ]",4555.5,4553.5,4.000878445152080816953991435,[ 2 ],9109,2.0,10
1130,18254,"[ 2, 9127 ]",4564.5,4562.5,4.000876712328767123287671233,[ 2 ],9127,2.0,10
1131,18266,"[ 2, 9133 ]",4567.5,4565.5,4.000876136239185193297557770,[ 2 ],9133,2.0,10
1132,18274,"[ 2, 9137 ]",4569.5,4567.5,4.000875752599890530925013684,[ 2 ],9137,2.0,10
1133,18302,"[ 2, 9151 ]",4576.5,4574.5,4.000874412504098808612963165,[ 2 ],9151,2.0,10
1134,18314,"[ 2, 9157 ]",4579.5,4577.5,4.000873839432004369197160022,[ 2 ],9157,2.0,10
1135,18322,"[ 2, 9161 ]",4581.5,4579.5,4.000873457801069985806310733,[ 2 ],9161,2.0,10
1136,18346,"[ 2, 9173 ]",4587.5,4585.5,4.000872314905680950823247192,[ 2 ],9173,2.0,10
1137,18362,"[ 2, 9181 ]",4591.5,4589.5,4.000871554635581217997603225,[ 2 ],9181,2.0,10
1138,18374,"[ 2, 9187 ]",4594.5,4592.5,4.000870985302123026673924878,[ 2 ],9187,2.0,10
1139,18398,"[ 2, 9199 ]",4600.5,4598.5,4.000869848863759921713602262,[ 2 ],9199,2.0,10
1140,18406,"[ 2, 9203 ]",4602.5,4600.5,4.000869470709705466797087273,[ 2 ],9203,2.0,10
1141,18418,"[ 2, 9209 ]",4605.5,4603.5,4.000868904094710546323449549,[ 2 ],9209,2.0,10
1142,18442,"[ 2, 9221 ]",4611.5,4609.5,4.000867773077340275517952056,[ 2 ],9221,2.0,10
1143,18454,"[ 2, 9227 ]",4614.5,4612.5,4.000867208672086720867208672,[ 2 ],9227,2.0,10
1144,18478,"[ 2, 9239 ]",4620.5,4618.5,4.000866082061275305835227888,[ 2 ],9239,2.0,10
1145,18482,"[ 2, 9241 ]",4621.5,4619.5,4.000865894577335209438250893,[ 2 ],9241,2.0,10
1146,18514,"[ 2, 9257 ]",4629.5,4627.5,4.000864397622906537007023231,[ 2 ],9257,2.0,10
1147,18554,"[ 2, 9277 ]",4639.5,4637.5,4.000862533692722371967654987,[ 2 ],9277,2.0,10
1148,18562,"[ 2, 9281 ]",4641.5,4639.5,4.000862161870891259834033840,[ 2 ],9281,2.0,10
1149,18566,"[ 2, 9283 ]",4642.5,4640.5,4.000861976080163775455231117,[ 2 ],9283,2.0,10
1150,18586,"[ 2, 9293 ]",4647.5,4645.5,4.000861048326337315681842643,[ 2 ],9293,2.0,10
1151,18622,"[ 2, 9311 ]",4656.5,4654.5,4.000859383392415941561929316,[ 2 ],9311,2.0,10
1152,18638,"[ 2, 9319 ]",4660.5,4658.5,4.000858645486744660298379307,[ 2 ],9319,2.0,10
1153,18646,"[ 2, 9323 ]",4662.5,4660.5,4.000858277008904623967385474,[ 2 ],9323,2.0,10
1154,18674,"[ 2, 9337 ]",4669.5,4667.5,4.000856989823245848955543653,[ 2 ],9337,2.0,10
1155,18682,"[ 2, 9341 ]",4671.5,4669.5,4.000856622764749973230538602,[ 2 ],9341,2.0,10
1156,18686,"[ 2, 9343 ]",4672.5,4670.5,4.000856439353388288191842415,[ 2 ],9343,2.0,10
1157,18698,"[ 2, 9349 ]",4675.5,4673.5,4.000855889590242858671231411,[ 2 ],9349,2.0,10
1158,18742,"[ 2, 9371 ]",4686.5,4684.5,4.000853879816415839470594514,[ 2 ],9371,2.0,10
1159,18754,"[ 2, 9377 ]",4689.5,4687.5,4.000853333333333333333333333,[ 2 ],9377,2.0,10
1160,18782,"[ 2, 9391 ]",4696.5,4694.5,4.000852060922355948450314197,[ 2 ],9391,2.0,10
1161,18794,"[ 2, 9397 ]",4699.5,4697.5,4.000851516764236295902075572,[ 2 ],9397,2.0,10
1162,18806,"[ 2, 9403 ]",4702.5,4700.5,4.000850973300712690139346878,[ 2 ],9403,2.0,10
1163,18826,"[ 2, 9413 ]",4707.5,4705.5,4.000850069068111784082456700,[ 2 ],9413,2.0,10
1164,18838,"[ 2, 9419 ]",4710.5,4708.5,4.000849527450355739619836466,[ 2 ],9419,2.0,10
1165,18842,"[ 2, 9421 ]",4711.5,4709.5,4.000849347064444208514704321,[ 2 ],9421,2.0,10
1166,18862,"[ 2, 9431 ]",4716.5,4714.5,4.000848446282744723724679181,[ 2 ],9431,2.0,10
1167,18866,"[ 2, 9433 ]",4717.5,4715.5,4.000848266355635669600254480,[ 2 ],9433,2.0,10
1168,18874,"[ 2, 9437 ]",4719.5,4717.5,4.000847906730259671436142024,[ 2 ],9437,2.0,10
1169,18878,"[ 2, 9439 ]",4720.5,4718.5,4.000847727031895729575076825,[ 2 ],9439,2.0,10
1170,18922,"[ 2, 9461 ]",4731.5,4729.5,4.000845755365260598371920922,[ 2 ],9461,2.0,10
1171,18926,"[ 2, 9463 ]",4732.5,4730.5,4.000845576577528802452172075,[ 2 ],9463,2.0,10
1172,18934,"[ 2, 9467 ]",4734.5,4732.5,4.000845219228737453777073428,[ 2 ],9467,2.0,10
1173,18946,"[ 2, 9473 ]",4737.5,4735.5,4.000844683771513039805722733,[ 2 ],9473,2.0,10
1174,18958,"[ 2, 9479 ]",4740.5,4738.5,4.000844148992297140445288593,[ 2 ],9479,2.0,10
1175,18982,"[ 2, 9491 ]",4746.5,4744.5,4.000843081462746337864896196,[ 2 ],9491,2.0,10
1176,18994,"[ 2, 9497 ]",4749.5,4747.5,4.000842548709847288046340179,[ 2 ],9497,2.0,10
1177,19022,"[ 2, 9511 ]",4756.5,4754.5,4.000841308234304343253759596,[ 2 ],9511,2.0,10
1178,19042,"[ 2, 9521 ]",4761.5,4759.5,4.000840424414329236264313478,[ 2 ],9521,2.0,10
1179,19066,"[ 2, 9533 ]",4767.5,4765.5,4.000839366278459762879026335,[ 2 ],9533,2.0,10
1180,19078,"[ 2, 9539 ]",4770.5,4768.5,4.000838838209080423613295586,[ 2 ],9539,2.0,10
1181,19094,"[ 2, 9547 ]",4774.5,4772.5,4.000838135149292823467784180,[ 2 ],9547,2.0,10
1182,19102,"[ 2, 9551 ]",4776.5,4774.5,4.000837784061158236464551262,[ 2 ],9551,2.0,10
1183,19174,"[ 2, 9587 ]",4794.5,4792.5,4.000834637454355764214919144,[ 2 ],9587,2.0,10
1184,19202,"[ 2, 9601 ]",4801.5,4799.5,4.000833420147932076257943536,[ 2 ],9601,2.0,10
1185,19226,"[ 2, 9613 ]",4807.5,4805.5,4.000832379565081677244823640,[ 2 ],9613,2.0,10
1186,19238,"[ 2, 9619 ]",4810.5,4808.5,4.000831860247478423624831028,[ 2 ],9619,2.0,10
1187,19246,"[ 2, 9623 ]",4812.5,4810.5,4.000831514395592973703357239,[ 2 ],9623,2.0,10
1188,19258,"[ 2, 9629 ]",4815.5,4813.5,4.000830996156642775527163187,[ 2 ],9629,2.0,10
1189,19262,"[ 2, 9631 ]",4816.5,4814.5,4.000830823553847751583757400,[ 2 ],9631,2.0,10
